1748564241.170361,2.2035,1.9671,2.132,1.8605,1.7828,1.8825,2.168,1.9193,1.9985,2.0128,1.7683,0.8854,2.2081,2.2825,2.3719
1748564241.2842429,2.2046,1.9671,2.1345,1.8621,1.7847,1.8852,2.1694,1.9214,1.9983,2.0189,1.7767,0.8864,2.2234,2.2954,2.3851
1748564241.398518,2.2046,1.9668,2.1323,1.8632,1.7842,1.8844,2.1793,1.9325,2.0047,2.0203,1.7721,0.8905,2.218,2.2886,2.3773
1748564241.512471,2.203,1.9682,2.1328,1.8629,1.7828,1.8825,2.1745,1.926,2.0015,2.016,1.7694,0.8889,2.2129,2.2854,2.3733
1748564241.62704,2.2021,1.9671,2.1291,1.858,1.7801,1.8814,2.1645,1.9166,1.9907,2.0112,1.7656,0.8881,2.2059,2.2814,2.3682
1748564241.740675,2.2035,1.966,2.1291,1.8583,1.7788,1.8785,2.1632,1.9145,1.9875,2.0128,1.7648,0.8878,2.2048,2.2779,2.366
1748564241.85454,2.2016,1.9655,2.1296,1.8562,1.775,1.8766,2.1594,1.9118,1.9875,2.009,1.7651,0.8848,2.2048,2.2776,2.3625
1748564241.968631,2.1979,1.9636,2.1272,1.8556,1.7764,1.8785,2.1535,1.9099,1.9851,2.0114,1.7659,0.8864,2.2148,2.2857,2.3727
1748564242.082425,2.2019,1.9631,2.1285,1.8567,1.7764,1.8803,2.1576,1.9099,1.9867,2.013,1.7673,0.8854,2.222,2.2873,2.3781
1748564242.196293,2.2048,1.9631,2.1304,1.8586,1.7767,1.8801,2.1616,1.9112,1.9886,2.0187,1.7705,0.8856,2.2279,2.2948,2.384
1748564242.310376,2.2056,1.962,2.1304,1.8554,1.7758,1.8798,2.1565,1.9115,1.9848,2.0155,1.7691,0.8851,2.2301,2.2975,2.3848
1748564242.49475,2.2027,1.9623,2.1323,1.8537,1.7732,1.8779,2.1546,1.908,1.9832,2.0122,1.7678,0.8835,2.2172,2.2854,2.3735
1748564242.5386639,2.2019,1.9615,2.1307,1.8516,1.7742,1.8747,2.1527,1.9072,1.9808,2.0104,1.7675,0.883,2.2134,2.279,2.3641
1748564242.6525939,2.2035,1.9628,2.1283,1.8529,1.7767,1.8768,2.1533,1.9059,1.9803,2.0117,1.7673,0.8827,2.2107,2.2811,2.366
1748564242.76648,2.2021,1.9625,2.1285,1.8516,1.7732,1.8755,2.1516,1.904,1.977,2.0106,1.7648,0.884,2.2062,2.2782,2.3663
1748564242.882688,2.2027,1.962,2.1304,1.8513,1.774,1.8758,2.1562,1.9091,1.9827,2.009,1.7656,0.8819,2.2048,2.2755,2.3647
1748564242.9952588,2.203,1.9642,2.1285,1.8535,1.7756,1.8755,2.1557,1.9067,1.9813,2.0109,1.7659,0.8821,2.2032,2.276,2.3609
1748564243.109272,2.2021,1.962,2.1288,1.8535,1.7729,1.8752,2.1551,1.9069,1.977,2.0104,1.7638,0.8843,2.1987,2.2677,2.3579
1748564243.2223182,2.2,1.9609,2.1275,1.8527,1.7705,1.8744,2.1522,1.901,1.9776,2.009,1.7632,0.8824,2.1954,2.2677,2.3566
1748564243.3364701,2.2011,1.962,2.1294,1.8511,1.7705,1.875,2.1508,1.8994,1.9733,2.0093,1.7635,0.883,2.1927,2.265,2.3542
1748564243.450416,2.2019,1.9615,2.1285,1.8516,1.7689,1.8734,2.1511,1.8973,1.9738,2.0063,1.7619,0.8819,2.1919,2.2645,2.3537
1748564243.564425,2.2008,1.9625,2.1294,1.8532,1.7721,1.8726,2.1503,1.9,1.9727,2.0077,1.7608,0.8846,2.1901,2.2607,2.3547
1748564243.678422,2.2021,1.962,2.1283,1.8543,1.7721,1.8728,2.1565,1.9083,1.983,2.0087,1.7659,0.8859,2.1852,2.2621,2.3485
1748564243.7926772,2.2038,1.9617,2.1312,1.8632,1.7764,1.8777,2.1629,1.9118,1.9854,2.0189,1.7702,0.884,2.2193,2.294,2.3827
1748564243.9066722,2.2064,1.9623,2.1294,1.8742,1.7783,1.8822,2.1715,1.9209,1.9953,2.0224,1.7681,0.8832,2.2081,2.2846,2.3733
1748564244.02068,2.2064,1.9612,2.1312,1.8728,1.7772,1.8852,2.1777,1.9249,2.0023,2.0267,1.771,0.8824,2.2078,2.2852,2.3727
1748564244.134573,2.2298,1.9684,2.1479,1.9091,1.7922,1.9064,2.2263,1.9607,2.0394,2.0622,1.7992,0.8985,2.2518,2.3292,2.4111
1748564244.248757,2.2102,1.9671,2.1409,1.8701,1.7783,1.8871,2.1868,1.9378,2.0079,2.0351,1.7834,0.8894,2.2355,2.3077,2.3921
1748564244.362607,2.2156,1.9703,2.1417,1.8758,1.7844,1.8865,2.1782,1.9217,1.9975,2.0324,1.7796,0.8819,2.2083,2.2833,2.3743
1748564244.476476,2.4001,2.1433,2.3499,2.0568,1.9357,2.0351,2.2696,1.9746,2.0974,2.0885,2.1933,1.1661,2.6714,2.6653,2.7765
1748564244.590705,2.3193,2.1017,2.3185,1.9859,1.8911,2.0678,2.2419,1.9975,2.1366,1.8795,2.0469,2.2903,2.0329,2.2467,2.4275
1748564244.704414,2.2889,2.0907,2.3023,1.937,1.8602,2.0455,2.1922,1.9628,2.0987,1.8602,2.0007,2.2594,1.8774,2.1463,2.3502
